,_0_14eves,_15_18eves,_19_30eves,_31_62eves,_63_Xeves,kerulet,nepesseg,nmar,telepules,x,y
6244,3,0,3,10,6,,22,230.0,Mosonmagyaróvár,516500.0,281100.0
6245,0,0,3,9,7,,19,230.0,Mosonmagyaróvár,516500.0,281200.0
6246,7,0,5,20,6,,38,230.0,Mosonmagyaróvár,516500.0,281300.0
6247,0,1,1,3,3,,8,280.0,Mosonmagyaróvár,516500.0,281400.0
6248,1,0,0,2,0,,3,280.0,Mosonmagyaróvár,516500.0,281500.0
6249,3,0,6,13,7,,29,280.0,Mosonmagyaróvár,516500.0,281600.0
6250,5,1,1,11,4,,22,280.0,Mosonmagyaróvár,516500.0,281700.0
6251,0,0,7,9,5,,21,280.0,Mosonmagyaróvár,516500.0,281800.0
6252,8,4,9,25,16,,62,280.0,Mosonmagyaróvár,516500.0,282100.0
6253,2,4,5,12,4,,27,280.0,Mosonmagyaróvár,516500.0,282200.0
6254,6,1,5,16,12,,40,280.0,Mosonmagyaróvár,516500.0,282300.0
6255,1,1,0,9,17,,28,280.0,Mosonmagyaróvár,516500.0,282400.0
6256,6,2,4,23,8,,43,280.0,Mosonmagyaróvár,516500.0,282500.0
6257,6,1,0,9,11,,27,310.0,Mosonmagyaróvár,516500.0,282600.0
6258,13,0,6,19,9,,47,350.0,Mosonmagyaróvár,516500.0,282700.0
6259,3,0,4,2,3,,12,310.0,Mosonmagyaróvár,516500.0,282800.0
6260,2,3,2,14,9,,30,230.0,Mosonmagyaróvár,516500.0,282900.0
6261,5,2,10,25,0,,42,240.0,Mosonmagyaróvár,516500.0,283100.0
6262,20,6,26,81,19,,152,240.0,Mosonmagyaróvár,516500.0,283200.0
6263,6,0,4,28,17,,55,240.0,Mosonmagyaróvár,516500.0,283300.0
6264,5,4,15,56,32,,112,250.0,Mosonmagyaróvár,516500.0,283400.0
6265,2,0,1,5,2,,10,250.0,Mosonmagyaróvár,516500.0,283500.0
6266,3,1,0,6,0,,10,350.0,Mosonmagyaróvár,516500.0,283600.0
6267,8,1,4,15,0,,28,360.0,Mosonmagyaróvár,516500.0,283700.0
6268,4,4,3,12,4,,27,360.0,Mosonmagyaróvár,516500.0,283800.0
6269,15,1,2,27,2,,47,350.0,Mosonmagyaróvár,516500.0,283900.0
6270,2,0,0,2,1,,5,340.0,Mosonmagyaróvár,516500.0,284000.0
6271,1,0,0,5,1,,7,360.0,Mosonmagyaróvár,516500.0,284100.0
6272,8,3,8,19,7,,45,320.0,Mosonmagyaróvár,516500.0,284200.0
6273,3,1,2,10,3,,19,320.0,Mosonmagyaróvár,516500.0,284300.0
6274,3,0,4,6,0,,13,280.0,Mosonmagyaróvár,516500.0,284400.0
6275,1,0,3,5,3,,12,260.0,Mosonmagyaróvár,516600.0,280200.0
6276,6,1,1,9,11,,28,250.0,Mosonmagyaróvár,516600.0,280300.0
6277,1,1,9,12,7,,30,250.0,Mosonmagyaróvár,516600.0,280400.0
6278,5,1,0,12,17,,35,250.0,Mosonmagyaróvár,516600.0,280500.0
6279,1,0,1,8,12,,22,250.0,Mosonmagyaróvár,516600.0,280600.0
6280,4,1,12,17,2,,36,280.0,Mosonmagyaróvár,516600.0,280700.0
6281,0,4,8,15,6,,33,250.0,Mosonmagyaróvár,516600.0,280800.0
6282,2,2,11,19,8,,42,260.0,Mosonmagyaróvár,516600.0,280900.0
6283,7,1,2,15,6,,31,230.0,Mosonmagyaróvár,516600.0,281000.0
6284,2,2,5,11,15,,35,190.0,Mosonmagyaróvár,516600.0,281100.0
6285,7,4,4,15,4,,34,180.0,Mosonmagyaróvár,516600.0,281200.0
6286,2,0,0,3,0,,5,180.0,Mosonmagyaróvár,516600.0,281300.0
6287,4,1,1,6,7,,19,230.0,Mosonmagyaróvár,516600.0,281400.0
6288,0,0,1,2,3,,6,180.0,Mosonmagyaróvár,516600.0,281500.0
6289,2,0,2,9,7,,20,180.0,Mosonmagyaróvár,516600.0,281600.0
6290,2,0,0,10,12,,24,180.0,Mosonmagyaróvár,516600.0,281700.0
6291,3,1,0,8,4,,16,230.0,Mosonmagyaróvár,516600.0,281800.0
6292,0,1,6,10,15,,32,280.0,Mosonmagyaróvár,516600.0,281900.0
6293,0,0,1,6,10,,17,280.0,Mosonmagyaróvár,516600.0,282000.0
6294,1,1,1,6,5,,14,280.0,Mosonmagyaróvár,516600.0,282100.0
6295,3,1,8,17,4,,33,280.0,Mosonmagyaróvár,516600.0,282200.0
6296,1,0,2,2,5,,10,280.0,Mosonmagyaróvár,516600.0,282300.0
6297,3,2,6,24,7,,42,280.0,Mosonmagyaróvár,516600.0,282400.0
6298,7,3,4,8,3,,25,280.0,Mosonmagyaróvár,516600.0,282500.0
6299,0,0,0,0,2,,2,310.0,Mosonmagyaróvár,516600.0,282600.0
6300,1,0,0,3,5,,9,310.0,Mosonmagyaróvár,516600.0,282700.0
6301,8,1,4,20,11,,44,290.0,Mosonmagyaróvár,516600.0,282800.0
6302,4,0,3,8,5,,20,230.0,Mosonmagyaróvár,516600.0,282900.0
6303,2,0,1,7,2,,12,230.0,Mosonmagyaróvár,516600.0,283200.0
6304,19,7,9,36,14,,85,230.0,Mosonmagyaróvár,516600.0,283300.0
6305,16,4,12,43,24,,99,250.0,Mosonmagyaróvár,516600.0,283400.0
6306,4,2,6,27,7,,46,250.0,Mosonmagyaróvár,516600.0,283500.0
6307,6,2,2,13,3,,26,350.0,Mosonmagyaróvár,516600.0,283600.0
6308,7,2,6,16,4,,35,370.0,Mosonmagyaróvár,516600.0,283700.0
6309,7,6,4,17,4,,38,340.0,Mosonmagyaróvár,516600.0,283800.0
6310,8,3,7,18,1,,37,300.0,Mosonmagyaróvár,516600.0,283900.0
6311,18,4,3,29,3,,57,330.0,Mosonmagyaróvár,516600.0,284000.0
6312,4,1,1,16,2,,24,300.0,Mosonmagyaróvár,516600.0,284100.0
6313,3,2,6,24,10,,45,320.0,Mosonmagyaróvár,516600.0,284200.0
6314,8,4,6,28,7,,53,280.0,Mosonmagyaróvár,516600.0,284300.0
6315,4,1,2,11,1,,19,280.0,Mosonmagyaróvár,516600.0,284400.0
6316,0,2,3,4,1,,10,280.0,Mosonmagyaróvár,516600.0,284500.0
6317,1,0,1,6,4,,12,260.0,Mosonmagyaróvár,516700.0,280200.0
6318,6,0,4,14,5,,29,260.0,Mosonmagyaróvár,516700.0,280300.0
6319,2,0,1,5,8,,16,260.0,Mosonmagyaróvár,516700.0,280400.0
6320,1,0,3,5,2,,11,260.0,Mosonmagyaróvár,516700.0,280500.0
