,AREA,FEAT_TYPE,POLYGON_NM,geometry
110,48509,LAKE,LISZÓI-TÓ,"POLYGON ((17.00707 46.35944, 17.00718 46.3593, 17.00742 46.35899, 17.00766 46.35849, 17.00828 46.35813, 17.00879 46.35795, 17.0092 46.35763, 17.0092 46.35745, 17.00903 46.35731, 17.0086 46.35742, 17.00821 46.35745, 17.0075 46.35742, 17.00703 46.35742, 17.00669 46.35736, 17.0063 46.35741, 17.00615 46.35759, 17.0063 46.3579, 17.00624 46.3582, 17.00626 46.35849, 17.00607 46.35877, 17.00594 46.35913, 17.00592 46.35943, 17.00609 46.35948, 17.00654 46.35948, 17.00698 46.35947, 17.00707 46.35944))"
111,42901,LAKE,PECA-TÓ,"POLYGON ((18.81846 47.43564, 18.81835 47.43556, 18.81824 47.4356, 18.81794 47.43575, 18.81759 47.43587, 18.81744 47.43598, 18.81701 47.4361, 18.81688 47.43611, 18.8168 47.43614, 18.81668 47.43611, 18.8165 47.4362, 18.81609 47.43627, 18.81606 47.43637, 18.81559 47.43675, 18.81486 47.43723, 18.81486 47.43731, 18.81465 47.43748, 18.81457 47.4376, 18.8146 47.4377, 18.81471 47.43782, 18.81478 47.43782, 18.81486 47.4379, 18.81492 47.43789, 18.81497 47.43799, 18.81504 47.43803, 18.8152 47.43804, 18.81526 47.4381, 18.81538 47.4381, 18.81555 47.43816, 18.81575 47.43823, 18.81581 47.43823, 18.81586 47.43817, 18.81594 47.43795, 18.81603 47.43795, 18.81604 47.43789, 18.81601 47.43786, 18.81617 47.4377, 18.81643 47.43749, 18.81675 47.4372, 18.8171 47.43691, 18.8174 47.43662, 18.81774 47.43628, 18.81813 47.43596, 18.81841 47.43572, 18.81846 47.43564))"
112,4249,LAKE,,"POLYGON ((17.58814 47.67891, 17.58825 47.67895, 17.58836 47.67892, 17.58854 47.6788, 17.58869 47.67869, 17.58872 47.67859, 17.58867 47.67851, 17.58842 47.67835, 17.58829 47.67835, 17.58815 47.67839, 17.58797 47.67849, 17.58787 47.67856, 17.58786 47.67865, 17.58794 47.67875, 17.58814 47.67891))"
113,1898,LAKE,,"POLYGON ((17.5888 47.67899, 17.58902 47.67879, 17.58906 47.67867, 17.589 47.67863, 17.58889 47.67866, 17.58882 47.67872, 17.58859 47.6789, 17.58837 47.67902, 17.58831 47.67908, 17.58837 47.67915, 17.58845 47.67918, 17.58856 47.67916, 17.58866 47.67909, 17.5888 47.67899))"
114,18505,LAKE,,"POLYGON ((17.62308 47.66626, 17.62341 47.66672, 17.62345 47.66674, 17.62353 47.66673, 17.6237 47.66668, 17.62381 47.66662, 17.62383 47.66654, 17.62376 47.66642, 17.62358 47.66618, 17.62337 47.6659, 17.62311 47.66562, 17.62301 47.66541, 17.623 47.66517, 17.62305 47.66496, 17.62317 47.66488, 17.62319 47.66463, 17.62321 47.66437, 17.62324 47.66406, 17.62327 47.66383, 17.62338 47.66372, 17.62354 47.66367, 17.62361 47.66362, 17.62367 47.66349, 17.62367 47.66332, 17.62357 47.66326, 17.62348 47.66327, 17.62338 47.66333, 17.62331 47.66344, 17.62319 47.66361, 17.62288 47.66408, 17.62273 47.6645, 17.62263 47.66484, 17.62261 47.6653, 17.62267 47.66558, 17.62283 47.66591, 17.62308 47.66626))"
115,40169,LAKE,,"POLYGON ((17.59881 47.67962, 17.59924 47.67993, 17.59963 47.68013, 17.59975 47.68015, 17.5999 47.68011, 17.6001 47.68001, 17.60026 47.67998, 17.60038 47.67992, 17.60102 47.67944, 17.60106 47.67935, 17.60097 47.67924, 17.60002 47.67862, 17.59987 47.67861, 17.59977 47.67866, 17.5996 47.67875, 17.5994 47.67889, 17.5993 47.67893, 17.59914 47.67887, 17.59784 47.67811, 17.59777 47.67807, 17.59771 47.67821, 17.59783 47.67835, 17.59774 47.67842, 17.59756 47.67854, 17.5975 47.67859, 17.5977 47.67875, 17.59822 47.67918, 17.59881 47.67962))"
116,219348,LAKE,,"POLYGON ((17.622 47.66924, 17.62162 47.66945, 17.62123 47.66966, 17.62095 47.66977, 17.6207 47.66995, 17.62069 47.67007, 17.62077 47.67016, 17.62098 47.67017, 17.62141 47.67005, 17.62212 47.66969, 17.62295 47.66936, 17.62365 47.66891, 17.62448 47.66846, 17.62503 47.66807, 17.62517 47.66796, 17.62542 47.66785, 17.62563 47.66773, 17.62585 47.66773, 17.62604 47.66766, 17.62651 47.66736, 17.62698 47.66696, 17.62734 47.66656, 17.62751 47.66626, 17.62766 47.66588, 17.62774 47.66527, 17.6277 47.66456, 17.62762 47.66401, 17.62742 47.66366, 17.62709 47.66328, 17.6265 47.66295, 17.62589 47.66277, 17.62521 47.66268, 17.6247 47.66266, 17.62441 47.66267, 17.62444 47.66278, 17.62447 47.66288, 17.62428 47.66288, 17.62392 47.66274, 17.62339 47.66274, 17.62282 47.66273, 17.62278 47.66282, 17.62295 47.66296, 17.62321 47.6631, 17.62341 47.66312, 17.62364 47.66312, 17.62399 47.66317, 17.62414 47.66335, 17.62425 47.66345, 17.62443 47.66347, 17.62465 47.66352, 17.62472 47.6636, 17.6246 47.66368, 17.62437 47.66368, 17.62422 47.66375, 17.62417 47.66385, 17.62424 47.66399, 17.62442 47.66407, 17.62452 47.66412, 17.6245 47.66423, 17.62438 47.66427, 17.62422 47.66428, 17.62408 47.66433, 17.624 47.66442, 17.62401 47.66452, 17.624 47.66463, 17.624 47.66474, 17.62402 47.66493, 17.62403 47.66513, 17.62402 47.66528, 17.62406 47.66541, 17.62416 47.66548, 17.6243 47.66543, 17.62449 47.66535, 17.62462 47.66533, 17.62476 47.66538, 17.62485 47.66551, 17.62485 47.6656, 17.62493 47.6657, 17.62509 47.66579, 17.62526 47.6659, 17.62527 47.66604, 17.62519 47.66614, 17.62497 47.66633, 17.62469 47.66655, 17.6245 47.66671, 17.62444 47.66681, 17.62443 47.66691, 17.6244 47.66705, 17.6243 47.66715, 17.62415 47.66728, 17.62397 47.66732, 17.62381 47.6674, 17.62378 47.66748, 17.62381 47.6676, 17.62385 47.66769, 17.62381 47.66777, 17.62364 47.66797, 17.62343 47.66822, 17.62306 47.66852, 17.6227 47.66883, 17.62241 47.66902, 17.622 47.66924), (17.6252 47.6645, 17.62502 47.66453, 17.62489 47.66452, 17.62481 47.66443, 17.6248 47.66434, 17.62486 47.66425, 17.62498 47.66422, 17.62514 47.66425, 17.62527 47.66432, 17.6253 47.66442, 17.6252 47.6645))"
117,2460,LAKE,,"POLYGON ((17.60753 47.67808, 17.60766 47.678, 17.60762 47.6779, 17.60748 47.67775, 17.60732 47.67776, 17.60713 47.67774, 17.607 47.67779, 17.60698 47.6779, 17.60704 47.67804, 17.60715 47.67812, 17.60732 47.67811, 17.60753 47.67808))"
118,4397,LAKE,,"POLYGON ((17.60078 47.68028, 17.60091 47.6803, 17.60113 47.68028, 17.60132 47.68025, 17.60145 47.68016, 17.60156 47.68007, 17.60148 47.67996, 17.60127 47.67981, 17.60112 47.67973, 17.60097 47.67983, 17.60057 47.68005, 17.60052 47.6801, 17.60061 47.68019, 17.60078 47.68028))"
119,148697,LAKE,,"POLYGON ((17.60574 47.68086, 17.60576 47.68068, 17.60565 47.68049, 17.60529 47.68044, 17.60508 47.68035, 17.60512 47.68027, 17.60526 47.68026, 17.60561 47.68019, 17.6058 47.68012, 17.60581 47.68004, 17.60536 47.67975, 17.60439 47.67921, 17.60367 47.6788, 17.60344 47.67882, 17.60322 47.67888, 17.60303 47.67881, 17.60286 47.67875, 17.60256 47.67883, 17.60227 47.67893, 17.60208 47.67901, 17.60192 47.679, 17.60194 47.67895, 17.60218 47.67885, 17.60246 47.67869, 17.60281 47.67852, 17.60303 47.67869, 17.60317 47.67869, 17.60332 47.67867, 17.60308 47.67849, 17.6022 47.67797, 17.60181 47.67794, 17.60149 47.67796, 17.60126 47.67788, 17.60122 47.67768, 17.60114 47.67753, 17.60105 47.67736, 17.60075 47.67714, 17.60062 47.67709, 17.60043 47.67708, 17.59994 47.67733, 17.59924 47.67773, 17.59917 47.67782, 17.59924 47.67792, 17.60001 47.67837, 17.60026 47.67847, 17.60053 47.67862, 17.60076 47.6788, 17.60106 47.67894, 17.60124 47.67902, 17.60141 47.67904, 17.60148 47.67916, 17.60152 47.67932, 17.60153 47.67951, 17.60165 47.67972, 17.60184 47.67992, 17.60216 47.68002, 17.60252 47.68013, 17.60286 47.68026, 17.60322 47.68049, 17.60358 47.68067, 17.60384 47.68081, 17.60403 47.68097, 17.60397 47.68102, 17.60376 47.68089, 17.60333 47.68074, 17.60311 47.68073, 17.60274 47.68076, 17.60243 47.68074, 17.60204 47.68072, 17.60182 47.68074, 17.60169 47.68067, 17.60155 47.68054, 17.60133 47.6805, 17.60109 47.68049, 17.60084 47.68054, 17.60068 47.68066, 17.6007 47.68078, 17.60091 47.68094, 17.60119 47.68106, 17.60137 47.68114, 17.60158 47.68106, 17.6019 47.68101, 17.60211 47.68106, 17.60226 47.68111, 17.60226 47.68118, 17.60206 47.68124, 17.60177 47.68128, 17.60158 47.68129, 17.60149 47.68134, 17.60168 47.68151, 17.6019 47.68157, 17.60203 47.68162, 17.6024 47.68154, 17.60303 47.68147, 17.60375 47.68141, 17.60451 47.68133, 17.60489 47.68131, 17.60532 47.68124, 17.60562 47.68116, 17.60572 47.68104, 17.60574 47.68086), (17.60361 47.67918, 17.60349 47.67927, 17.6033 47.67934, 17.60315 47.67937, 17.60299 47.67938, 17.60287 47.67937, 17.60278 47.67933, 17.60277 47.67927, 17.60283 47.67922, 17.60297 47.6792, 17.60312 47.67918, 17.60322 47.67913, 17.60328 47.67906, 17.60333 47.679, 17.60342 47.67899, 17.60355 47.67903, 17.60363 47.6791, 17.60361 47.67918))"
120,3000,LAKE,,"POLYGON ((17.59993 47.68057, 17.60006 47.68062, 17.60017 47.68064, 17.60032 47.68064, 17.60038 47.68062, 17.60046 47.68055, 17.60054 47.68049, 17.60053 47.68039, 17.60043 47.68031, 17.60028 47.68024, 17.60014 47.68021, 17.6 47.68022, 17.59984 47.68028, 17.59977 47.68038, 17.59981 47.68046, 17.59993 47.68057))"
121,19542,LAKE,,"POLYGON ((17.57632 47.62574, 17.5765 47.62589, 17.57662 47.62591, 17.57674 47.6259, 17.57684 47.62583, 17.57685 47.62573, 17.57689 47.62561, 17.57696 47.62555, 17.5771 47.62547, 17.57732 47.62545, 17.57753 47.62544, 17.57767 47.62538, 17.5778 47.62531, 17.57792 47.62521, 17.57796 47.62508, 17.578 47.62493, 17.57794 47.62477, 17.57774 47.62463, 17.57749 47.6245, 17.57726 47.62441, 17.57707 47.62439, 17.57687 47.62444, 17.57672 47.62455, 17.57663 47.62466, 17.57652 47.62478, 17.57645 47.6249, 17.57637 47.62506, 17.57631 47.62514, 17.5762 47.6252, 17.576 47.6253, 17.57575 47.62548, 17.57567 47.62557, 17.57567 47.62564, 17.5758 47.62568, 17.576 47.62568, 17.57619 47.62568, 17.57632 47.62574), (17.57732 47.62496, 17.57722 47.6251, 17.57707 47.62511, 17.5769 47.62511, 17.57676 47.62507, 17.57667 47.62497, 17.57668 47.62486, 17.57681 47.62473, 17.57691 47.62463, 17.577 47.6246, 17.57715 47.62457, 17.57724 47.62462, 17.57733 47.62473, 17.57732 47.62481, 17.57732 47.62489, 17.57732 47.62496))"
122,18830,LAKE,,"POLYGON ((17.68459 47.67076, 17.68468 47.67069, 17.68476 47.67066, 17.68485 47.67069, 17.68498 47.67067, 17.68523 47.67061, 17.68543 47.67057, 17.68562 47.67048, 17.68583 47.67036, 17.68599 47.67029, 17.68615 47.67025, 17.68624 47.67019, 17.68624 47.67013, 17.68617 47.67005, 17.68599 47.6699, 17.68573 47.66968, 17.68539 47.66949, 17.68531 47.6695, 17.68526 47.66953, 17.68523 47.66963, 17.68519 47.66971, 17.68505 47.66973, 17.68494 47.66979, 17.68483 47.66987, 17.68457 47.67012, 17.68432 47.67027, 17.68416 47.67037, 17.68395 47.67048, 17.68392 47.67055, 17.68393 47.67063, 17.68405 47.67072, 17.68428 47.67079, 17.68445 47.6708, 17.68459 47.67076))"
123,70289,LAKE,,"POLYGON ((17.65079 47.64243, 17.65113 47.64204, 17.65142 47.64186, 17.65174 47.64175, 17.65181 47.6417, 17.6518 47.64166, 17.65173 47.64165, 17.65154 47.64169, 17.65138 47.64173, 17.65129 47.64173, 17.65124 47.64167, 17.65124 47.64148, 17.65114 47.64134, 17.65092 47.64121, 17.65048 47.64096, 17.64977 47.6406, 17.64962 47.64056, 17.64943 47.64058, 17.64909 47.64066, 17.64849 47.64083, 17.64775 47.64108, 17.64741 47.64122, 17.64738 47.64131, 17.64739 47.64137, 17.64758 47.64151, 17.64813 47.64186, 17.64873 47.64224, 17.64952 47.64275, 17.64995 47.64307, 17.65009 47.6431, 17.65016 47.64309, 17.65028 47.64296, 17.65048 47.64276, 17.65079 47.64243))"
124,52112,LAKE,,"POLYGON ((17.59618 47.68278, 17.59622 47.68317, 17.59627 47.68332, 17.59646 47.68337, 17.59676 47.68336, 17.59689 47.68328, 17.59703 47.68307, 17.59714 47.68281, 17.59723 47.68253, 17.59744 47.68214, 17.59764 47.68172, 17.59784 47.68129, 17.59807 47.6809, 17.5981 47.68073, 17.59795 47.68058, 17.59765 47.68043, 17.5972 47.68017, 17.59698 47.68008, 17.59689 47.68011, 17.59677 47.68018, 17.59669 47.68033, 17.59641 47.6808, 17.59609 47.68143, 17.59591 47.68181, 17.59596 47.68222, 17.59618 47.68278))"
125,24120,LAKE,,"POLYGON ((17.60466 47.67903, 17.6048 47.67912, 17.60487 47.67914, 17.60498 47.67912, 17.60511 47.67905, 17.60625 47.67827, 17.60629 47.67814, 17.60628 47.67804, 17.6057 47.67772, 17.60554 47.67769, 17.60533 47.67771, 17.60503 47.67778, 17.60466 47.67797, 17.60399 47.67855, 17.60397 47.67863, 17.60413 47.67873, 17.60466 47.67903))"
126,1067573,LAKE,,"POLYGON ((19.07279 47.21476, 19.07301 47.2148, 19.07323 47.21477, 19.07337 47.21468, 19.07379 47.21448, 19.07405 47.21433, 19.07414 47.21415, 19.07428 47.21403, 19.07431 47.21365, 19.07436 47.21341, 19.0745 47.21342, 19.07459 47.21331, 19.07503 47.21289, 19.07541 47.21247, 19.07565 47.21223, 19.0764 47.21127, 19.07661 47.2111, 19.07663 47.21094, 19.07621 47.21066, 19.07618 47.2105, 19.07628 47.21027, 19.07669 47.21009, 19.07728 47.2093, 19.07724 47.20918, 19.07544 47.20791, 19.07523 47.20767, 19.07537 47.20749, 19.07553 47.20727, 19.07481 47.20693, 19.07432 47.20654, 19.07441 47.20632, 19.07515 47.20543, 19.0756 47.20499, 19.07589 47.20471, 19.07605 47.20446, 19.07559 47.20395, 19.07542 47.20351, 19.07534 47.20306, 19.07376 47.20204, 19.07365 47.2021, 19.07345 47.20224, 19.07286 47.20283, 19.07225 47.20326, 19.07199 47.20341, 19.07122 47.20359, 19.07047 47.20408, 19.07028 47.20438, 19.06912 47.20536, 19.06904 47.20558, 19.06884 47.2056, 19.06871 47.20568, 19.06772 47.20663, 19.06617 47.20813, 19.06587 47.20834, 19.06559 47.20848, 19.06557 47.2086, 19.06547 47.20881, 19.06531 47.2088, 19.06475 47.2093, 19.06459 47.20953, 19.06471 47.20971, 19.06523 47.21013, 19.06567 47.2104, 19.06739 47.21173, 19.06839 47.2124, 19.06861 47.21239, 19.06926 47.21224, 19.07 47.21262, 19.07041 47.21325, 19.07178 47.21444, 19.07237 47.21461, 19.07279 47.21476))"
127,159604,LAKE,,"POLYGON ((19.06294 47.21468, 19.0632 47.21464, 19.06448 47.21396, 19.06439 47.21384, 19.06393 47.21357, 19.06362 47.21315, 19.06353 47.21304, 19.0632 47.21275, 19.06318 47.21256, 19.06319 47.21211, 19.06323 47.2119, 19.06335 47.21174, 19.06355 47.21164, 19.06383 47.2115, 19.06418 47.21124, 19.06442 47.2114, 19.06465 47.21151, 19.06486 47.21157, 19.06501 47.21154, 19.06516 47.21142, 19.06544 47.21125, 19.06563 47.21111, 19.06568 47.211, 19.06578 47.21093, 19.06569 47.21086, 19.06554 47.21072, 19.06535 47.21069, 19.06511 47.21044, 19.06503 47.2103, 19.06486 47.21027, 19.06458 47.21007, 19.06419 47.20984, 19.06381 47.20963, 19.0632 47.20993, 19.06198 47.21068, 19.06119 47.21126, 19.06078 47.21165, 19.06056 47.21199, 19.06012 47.21246, 19.06085 47.21309, 19.06223 47.21422, 19.06269 47.21457, 19.06294 47.21468))"
128,5148,LAKE,,"POLYGON ((16.59443 47.6319, 16.59437 47.63185, 16.59425 47.63181, 16.59413 47.63173, 16.59403 47.63162, 16.59391 47.63153, 16.5938 47.6315, 16.59373 47.6315, 16.59356 47.63168, 16.59356 47.63173, 16.59369 47.63188, 16.59373 47.63199, 16.59374 47.63208, 16.59381 47.63216, 16.59396 47.63225, 16.59406 47.63226, 16.59426 47.63222, 16.59443 47.63212, 16.59447 47.63198, 16.59443 47.6319))"
129,108967,LAKE,,"POLYGON ((16.83626 46.63679, 16.83577 46.63667, 16.83523 46.6371, 16.83452 46.63777, 16.83426 46.6385, 16.83386 46.63948, 16.83363 46.64006, 16.83323 46.64015, 16.83315 46.64073, 16.8327 46.6411, 16.83252 46.64161, 16.83261 46.64229, 16.83306 46.6425, 16.83368 46.6425, 16.83448 46.64259, 16.83532 46.6428, 16.83621 46.64271, 16.83715 46.64262, 16.83724 46.64253, 16.83675 46.64238, 16.83564 46.64244, 16.83435 46.64219, 16.83408 46.64171, 16.83439 46.6407, 16.83501 46.63991, 16.83506 46.63933, 16.83599 46.63786, 16.83632 46.63702, 16.83626 46.63679))"
130,28626,LAKE,,"POLYGON ((16.82906 46.64541, 16.82994 46.64493, 16.8305 46.64458, 16.83077 46.6435, 16.83029 46.643, 16.82961 46.64399, 16.82849 46.64496, 16.82906 46.64541))"
131,71228,LAKE,,"POLYGON ((16.93583 46.63857, 16.93079 46.63795, 16.93049 46.63897, 16.9359 46.63972, 16.93583 46.63857))"
132,190576,LAKE,,"POLYGON ((20.16165 47.14149, 20.16794 47.14007, 20.16802 47.14004, 20.16804 47.13997, 20.16805 47.13985, 20.16753 47.13827, 20.16746 47.1382, 20.16736 47.13813, 20.16714 47.13806, 20.167 47.13804, 20.16683 47.13804, 20.16319 47.13888, 20.16089 47.13939, 20.16063 47.13948, 20.16052 47.13956, 20.16045 47.13965, 20.16045 47.13971, 20.16073 47.1403, 20.16082 47.14043, 20.16098 47.14056, 20.16112 47.14072, 20.16142 47.1413, 20.16145 47.14133, 20.16154 47.14133, 20.16157 47.14135, 20.16158 47.14139, 20.16155 47.14144, 20.16155 47.14147, 20.16156 47.14149, 20.16165 47.14149))"
133,125068,LAKE,,"POLYGON ((20.1693 47.14356, 20.16868 47.14168, 20.16825 47.14027, 20.16817 47.14019, 20.16807 47.1402, 20.16513 47.14089, 20.16507 47.14094, 20.16505 47.14099, 20.16572 47.14255, 20.16607 47.14341, 20.16619 47.14345, 20.1665 47.1434, 20.16671 47.14339, 20.16689 47.14347, 20.16724 47.14373, 20.16744 47.14373, 20.16873 47.14364, 20.16916 47.1436, 20.16926 47.14358, 20.1693 47.14356))"
134,102682,LAKE,,"POLYGON ((20.16264 47.14393, 20.16269 47.14395, 20.16278 47.14396, 20.16449 47.14387, 20.16465 47.14385, 20.16478 47.14375, 20.16491 47.14361, 20.16511 47.14347, 20.16549 47.14332, 20.16575 47.14305, 20.16489 47.14104, 20.16485 47.14099, 20.16478 47.14097, 20.16466 47.14097, 20.16191 47.14161, 20.16182 47.14164, 20.16174 47.14169, 20.16173 47.14178, 20.16185 47.14196, 20.16207 47.14214, 20.16215 47.14228, 20.16218 47.14238, 20.16221 47.14244, 20.1623 47.14249, 20.16235 47.14254, 20.16232 47.1427, 20.16225 47.14282, 20.16229 47.14321, 20.16245 47.1436, 20.16264 47.14393))"
135,323874,LAKE,,"POLYGON ((20.23344 47.19106, 20.23343 47.1913, 20.23352 47.19162, 20.23391 47.19214, 20.23395 47.1923, 20.23395 47.19239, 20.23419 47.1928, 20.23438 47.19297, 20.23466 47.19316, 20.2349 47.19325, 20.23495 47.19325, 20.23498 47.1933, 20.23536 47.19429, 20.23561 47.19504, 20.2356 47.19511, 20.23555 47.19517, 20.23555 47.19521, 20.23561 47.19525, 20.23566 47.19526, 20.23581 47.19528, 20.23597 47.19528, 20.23615 47.19522, 20.23621 47.19516, 20.23622 47.19512, 20.23616 47.19505, 20.23608 47.19455, 20.23592 47.19378, 20.23577 47.19352, 20.23577 47.19341, 20.23586 47.1932, 20.23597 47.19282, 20.23634 47.19015, 20.23678 47.18705, 20.23697 47.18593, 20.23698 47.18574, 20.23696 47.18565, 20.23692 47.18562, 20.23672 47.18561, 20.23583 47.18564, 20.23498 47.18564, 20.2339 47.18566, 20.23269 47.18572, 20.23263 47.18577, 20.23262 47.18584, 20.23267 47.18604, 20.23274 47.18698, 20.23282 47.18726, 20.23284 47.18749, 20.23274 47.18755, 20.23271 47.18773, 20.2327 47.18787, 20.23274 47.18811, 20.23284 47.18849, 20.23284 47.18878, 20.23303 47.18946, 20.23303 47.18993, 20.23309 47.19029, 20.23318 47.19051, 20.23325 47.19065, 20.23339 47.19074, 20.23344 47.19098, 20.23344 47.19106))"
136,80162,LAKE,,"POLYGON ((20.23392 47.18546, 20.23394 47.18553, 20.23398 47.18555, 20.23683 47.18544, 20.23698 47.18543, 20.23703 47.18541, 20.23622 47.18302, 20.23617 47.18293, 20.23613 47.1829, 20.23605 47.1829, 20.23513 47.18314, 20.23401 47.18352, 20.23384 47.18361, 20.23381 47.18368, 20.23387 47.18506, 20.23392 47.18546))"
137,29614,LAKE,,"POLYGON ((20.2361 47.19986, 20.23632 47.19988, 20.23649 47.19984, 20.23675 47.19984, 20.2372 47.1997, 20.23731 47.19961, 20.23742 47.19957, 20.23764 47.19957, 20.23782 47.19951, 20.23788 47.19947, 20.23787 47.19943, 20.23774 47.19929, 20.23772 47.19922, 20.23817 47.19904, 20.23823 47.19897, 20.23779 47.19848, 20.23754 47.19835, 20.23739 47.19835, 20.23725 47.19836, 20.23695 47.19847, 20.23586 47.19897, 20.23581 47.19901, 20.2358 47.19903, 20.2358 47.19909, 20.23587 47.19926, 20.23588 47.19945, 20.2361 47.19986))"
138,147805,LAKE,,"POLYGON ((20.23654 47.20006, 20.2363 47.20015, 20.23625 47.20021, 20.23626 47.20027, 20.23635 47.20041, 20.23759 47.20145, 20.23794 47.20166, 20.23997 47.20231, 20.24072 47.20267, 20.24142 47.2031, 20.24176 47.20318, 20.24283 47.20322, 20.24367 47.20346, 20.24387 47.20348, 20.24398 47.20347, 20.24406 47.20337, 20.24287 47.20229, 20.24206 47.20161, 20.24155 47.20126, 20.24105 47.20096, 20.2404 47.20062, 20.23893 47.19977, 20.2388 47.19968, 20.23872 47.19955, 20.23865 47.19948, 20.23857 47.19946, 20.23837 47.19946, 20.23827 47.19948, 20.23654 47.20006))"
139,41050,LAKE,,"POLYGON ((21.50901 47.01367, 21.50943 47.01378, 21.50954 47.01372, 21.50957 47.0136, 21.50965 47.01329, 21.50961 47.01278, 21.50978 47.01236, 21.51002 47.01206, 21.51074 47.01142, 21.51089 47.01132, 21.51095 47.01122, 21.51097 47.0111, 21.51094 47.011, 21.51084 47.01093, 21.50973 47.01065, 21.50964 47.01068, 21.50959 47.01073, 21.50926 47.01174, 21.50905 47.0121, 21.50868 47.01265, 21.50841 47.01325, 21.5084 47.01338, 21.50844 47.01345, 21.50901 47.01367))"
140,53330,LAKE,,"POLYGON ((21.40957 47.01545, 21.40991 47.01553, 21.41009 47.0155, 21.41019 47.01538, 21.41013 47.01514, 21.40962 47.01451, 21.40909 47.01405, 21.4076 47.0131, 21.40747 47.01298, 21.40708 47.01221, 21.40697 47.01212, 21.40686 47.0121, 21.40638 47.01216, 21.40588 47.01225, 21.40582 47.01231, 21.40586 47.01248, 21.40616 47.01292, 21.40663 47.01341, 21.40704 47.01373, 21.40747 47.01395, 21.40799 47.01436, 21.4087 47.01484, 21.40957 47.01545))"
141,80612,LAKE,,"POLYGON ((17.7168 46.10986, 17.71708 46.10986, 17.71758 46.10987, 17.71794 46.10987, 17.71803 46.10981, 17.71815 46.10939, 17.71831 46.10852, 17.71833 46.10688, 17.71833 46.10629, 17.71821 46.1059, 17.7172 46.10607, 17.7166 46.10617, 17.71651 46.10629, 17.71652 46.10677, 17.71647 46.10771, 17.71663 46.109, 17.7168 46.10986))"
142,16031,LAKE,,"POLYGON ((19.08757 47.19536, 19.08784 47.1946, 19.08748 47.19446, 19.08734 47.19451, 19.08593 47.19549, 19.08656 47.19588, 19.08757 47.19536))"
143,60938,LAKE,,"POLYGON ((17.10715 46.52169, 17.10782 46.52124, 17.10768 46.52107, 17.10755 46.52052, 17.10718 46.51981, 17.10683 46.51939, 17.10662 46.51921, 17.1065 46.51893, 17.10639 46.51859, 17.10618 46.51841, 17.10593 46.51836, 17.1053 46.51849, 17.10472 46.51865, 17.10412 46.5188, 17.10403 46.51899, 17.10412 46.51927, 17.10428 46.51944, 17.10458 46.51939, 17.10483 46.51927, 17.10511 46.51927, 17.10546 46.51934, 17.10574 46.5199, 17.10581 46.52035, 17.10637 46.52074, 17.10666 46.52145, 17.10715 46.52169))"
144,51291,LAKE,,"POLYGON ((17.1083 46.52147, 17.10825 46.52164, 17.10836 46.52184, 17.10858 46.52201, 17.10924 46.52216, 17.10951 46.52232, 17.11004 46.52246, 17.11047 46.52251, 17.11086 46.5225, 17.11132 46.52237, 17.11163 46.52225, 17.11187 46.52207, 17.11204 46.52192, 17.11215 46.52179, 17.11233 46.52171, 17.11278 46.52157, 17.11332 46.52155, 17.11361 46.52149, 17.11404 46.52124, 17.11335 46.52035, 17.11299 46.52064, 17.11265 46.52087, 17.11236 46.52097, 17.11203 46.52098, 17.11169 46.52104, 17.11147 46.5211, 17.11129 46.5213, 17.11126 46.52152, 17.1111 46.52165, 17.11091 46.52186, 17.11063 46.52192, 17.11 46.52193, 17.10965 46.5218, 17.10936 46.52169, 17.10894 46.52152, 17.10854 46.52144, 17.1083 46.52147))"
